  0.1729759     it           0 (-0.503276330634131,-0.111250172593668)
  0.2264284     it           0 (-0.545822915733512,-0.117411968288873)
  0.2264284     it           0 (0.545273868793859,-0.586482937955845)
  0.2798809     it           0 (0.543582384649493,-0.584074775915606)
  0.2798809     it           0 (0.583952835430351,-0.567411738695697)
  0.4402383     it           0 (1.02431994976279,-0.648921767118390)
  0.4402383     it           0 (0.446997422735770,-0.196113192637982)
  0.4936908     it           0 (0.289288230795813,-0.508364554671468)
  0.4936908     it           0 (1.69641181527058,-0.935655731762535)
  0.5471433     it           0 (-0.288235086933793,0.169826809342629)
  0.5471433     it           0 (0.383451551820389,-0.202284938117910)
  0.6666667     it           0 (0.143073435433193,-0.519258612014027)
  0.6666667     it           0 (0.157622937482379,-0.562033925815692)
  0.7201192     it           0 (1.603272509899954E-002,0.392060712300083)
  0.7201192     it           0 (-0.724869000718790,-0.565007296034192)
  0.7735716     it           0 (1.23743592496042,0.964718853292135)
  0.7735716     it           0 (-0.374689170551525,-0.397459901359678)
  0.8930950     it           0 (1.40059907962606,-0.940454491899370)
  0.8930950     it           0 (1.39038599493637,-0.967530710020201)
  0.9465475     it           0 (0.528223179994598,-0.516655575872007)
  0.9465475     it           0 (6.502306107339373E-002,-0.372754825018151)
   1.000000     it           0 (7.161783143236372E-002,-1.54748660131858)
 
  0.0000000E+00 it           0 (0.898071257549658,2.086317216254580E-002)
  5.3452484E-02 it           0 (0.898071257549658,2.086317216254580E-002)
  5.3452484E-02 it           0 (0.898071257549658,2.086317216254580E-002)
  0.1729759     it           0 (5.768168368843474E-002,0.665542484503175)
  0.1729759     it           0 (0.985790562344421,0.861829624607457)
  0.2264284     it           0 (-0.160419027496929,-0.297888782361007)
  0.2264284     it           0 (-0.424063173399455,-0.350109476784940)
  0.2798809     it           0 (-0.419647646583428,-0.353651932025175)
  0.2798809     it           0 (-1.40644777059964,-0.441882490480712)
  0.4402383     it           0 (1.44652887513873,0.238711243032059)
  0.4402383     it           0 (0.778372722735908,0.427767176963819)
  0.4936908     it           0 (-0.901547933397966,-0.445240669248406)
  0.4936908     it           0 (-0.791016328342666,-0.773599065596203)
  0.5471433     it           0 (-0.677061946395141,-0.237788881746716)
  0.5471433     it           0 (0.356439000138955,-0.314284214891092)
  0.6666667     it           0 (0.421402434493391,-0.144996000288483)
  0.6666667     it           0 (-0.523842353021015,0.439929041923990)
  0.7201192     it           0 (-0.309496540417954,0.223597445440841)
  0.7201192     it           0 (-0.722546672110747,-9.929565674163171E-002)
  0.7735716     it           0 (-1.60417066114085,1.695776119768058E-002)
  0.7735716     it           0 (-0.742824425860852,0.119279596487495)
  0.8930950     it           0 (0.347404984338889,-1.87404494303498)
  0.8930950     it           0 (0.154206303186294,-0.323655388671294)
  0.9465475     it           0 (0.142359932496833,-0.204243720509426)
  0.9465475     it           0 (0.168651787212109,0.489839207012758)
   1.000000     it           0 (1.00480546383216,1.02092163785163)
 
  0.0000000E+00 it           0 (9.105470079551986E-002,0.242062400728465)
  5.3452484E-02 it           0 (9.105470079551986E-002,0.242062400728465)
  5.3452484E-02 it           0 (9.105470079551986E-002,0.242062400728465)
  0.1729759     it           0 (-0.870808726328385,1.28097233060379)
  0.1729759     it           0 (5.412864794930901E-002,-1.06610928994846)
  0.2264284     it           0 (-0.681247819090482,-1.14478354493102)
  0.2264284     it           0 (0.284401762171615,-0.272037182731477)
  0.2798809     it           0 (0.290348451472332,-0.277082507777133)
  0.2798809     it           0 (0.554009266310493,-0.403832708993975)
  0.4402383     it           0 (-0.638374532728888,0.266821548147787)
  0.4402383     it           0 (0.573969476085569,0.924995996317049)
  0.4936908     it           0 (1.25908625972364,-2.245217343505969E-002)
  0.4936908     it           0 (0.122747343135443,-0.205148479466986)
  0.5471433     it           0 (-0.105365183449166,0.414850731167209)
  0.5471433     it           0 (0.237209742554104,-7.250301619053522E-002)
  0.6666667     it           0 (-0.271429616892750,0.291183113523078)
  0.6666667     it           0 (1.16807650468163,-0.605567318431139)
  0.7201192     it           0 (1.12059111540150,-0.486872299437295)
  0.7201192     it           0 (0.516399017741431,-0.231852348718750)
  0.7735716     it           0 (0.694646624391494,-0.173974049631728)
  0.7735716     it           0 (-0.659727000603481,0.145934428972289)
  0.8930950     it           0 (-0.118417174079408,-0.660257064556723)
  0.8930950     it           0 (-3.205746814575153E-002,-1.98769534539653)
  0.9465475     it           0 (-8.405844459871920E-002,-0.511542341509432)
  0.9465475     it           0 (-0.818134961330299,-1.26955586902614)
   1.000000     it           0 (0.172071734200138,-0.584526685669644)
 
  0.0000000E+00 it           0 (-0.551993012962043,3.930478850118720E-002)
  5.3452484E-02 it           0 (-0.551993012962043,3.930478850118720E-002)
  5.3452484E-02 it           0 (-0.551993012962043,3.930478850118720E-002)
  0.1729759     it           0 (9.522416925918897E-002,0.643332558617807)
  0.1729759     it           0 (0.419509449155628,0.267834325045504)
  0.2264284     it           0 (-4.684612961402945E-002,-0.155634415407387)
  0.2264284     it           0 (0.649523403264681,-0.248876451763965)
  0.2798809     it           0 (0.653938930080563,-0.252418907003986)
  0.2798809     it           0 (0.930958419234210,-0.196630328378732)
  0.4402383     it           0 (3.501944585289890E-002,5.055979748839954E-002)
  0.4402383     it           0 (-0.611092063295368,0.234634634442563)
  0.4936908     it           0 (0.493666422843250,-0.280047648708844)
  0.4936908     it           0 (-0.546737212384909,-0.996818992920544)
  0.5471433     it           0 (-0.667909297194807,-0.502912756054867)
  0.5471433     it           0 (-1.21668315025790,-1.16551841680898)
  0.6666667     it           0 (1.34888835487029,-0.876515125183456)
  0.6666667     it           0 (0.403643567355980,-0.291590082971109)
  0.7201192     it           0 (0.237782007460774,-0.237138198030336)
  0.7201192     it           0 (-0.411687353075798,-9.142906709693259E-002)
  0.7735716     it           0 (0.836118386566698,-0.131994654456449)
  0.7735716     it           0 (1.72403984295195,-3.705282304075046E-002)
  0.8930950     it           0 (9.128737195472619E-002,-0.786167232137445)
  0.8930950     it           0 (0.161063670362566,-0.591741687697063)
  0.9465475     it           0 (-0.113757679887498,0.883633990388344)
  0.9465475     it           0 (-0.965118949081560,-0.396233085524170)
   1.000000     it           0 (-0.106919014065085,3.227424692227236E-002)
 
  0.0000000E+00 it           0 (-0.565475522780004,-0.957795054091156)
  5.3452484E-02 it           0 (-0.565475522780004,-0.957795054091156)
  5.3452484E-02 it           0 (-0.565475522780004,-0.957795054091156)
  0.1729759     it           0 (0.106585064970429,-0.731845450518173)
  0.1729759     it           0 (0.327718677375433,0.367268869970233)
  0.2264284     it           0 (0.166731320460760,-0.694830418321676)
  0.2264284     it           0 (0.660971630083984,-1.19783625496881)
  0.2798809     it           0 (0.665106694889713,-1.19970366048474)
  0.2798809     it           0 (0.167831695035367,-0.385409936301530)
  0.4402383     it           0 (-0.570235928547001,1.63980192488013)
  0.4402383     it           0 (0.154923428907398,0.865004496102121)
  0.4936908     it           0 (-0.370204411924567,1.75287350655418)
  0.4936908     it           0 (0.552988182282230,1.63241622090297)
  0.5471433     it           0 (0.212781447208613,0.527286186419118)
  0.5471433     it           0 (0.246945655587291,0.554111924088677)
  0.6666667     it           0 (-0.327911629797531,-0.581870201195214)
  0.6666667     it           0 (-0.322944245830157,-0.586454130477920)
  0.7201192     it           0 (0.935542485419195,1.42133043205037)
  0.7201192     it           0 (-0.288795822273227,1.02794369977649)
  0.7735716     it           0 (-0.197500714823225,1.09439798030966)
  0.7735716     it           0 (0.123299058323827,5.237433862323453E-002)
  0.8930950     it           0 (-1.20297544763434,-0.164261038295829)
  0.8930950     it           0 (-1.38330531217023,-0.157907101964662)
  0.9465475     it           0 (-0.631862119578160,-0.164918464583277)
  0.9465475     it           0 (0.959725576483984,0.224160981095101)
   1.000000     it           0 (-0.377569226590295,-8.204194432391973E-002)
 
  0.0000000E+00 it           0 (-0.697048020818052,0.513046071540090)
  5.3452484E-02 it           0 (-0.697048020818052,0.513046071540090)
  5.3452484E-02 it           0 (-0.697048020818052,0.513046071540090)
  0.1729759     it           0 (-0.223454652612324,-1.14648009620209)
  0.1729759     it           0 (0.237981418851708,-0.999682362086467)
  0.2264284     it           0 (0.258878686256045,-0.441397267980574)
  0.2264284     it           0 (0.478654233198594,-0.217602794929168)
  0.2798809     it           0 (0.470083549305038,-0.222856998289013)
  0.2798809     it           0 (-0.206686435121997,0.914326993119358)
  0.4402383     it           0 (-0.347853955257625,-0.201063649398512)
  0.4402383     it           0 (0.484931185155174,-1.04691767728026)
  0.4936908     it           0 (-0.297256767396736,-0.235933919423247)
  0.4936908     it           0 (-9.728868507836394E-002,-4.724831836744038E-002)
  0.5471433     it           0 (-0.411397784831841,-1.29694365754520)
  0.5471433     it           0 (-0.552799852284556,-1.40334305966215)
  0.6666667     it           0 (0.823675126338703,1.14606077214173)
  0.6666667     it           0 (0.808319280485664,1.15887592876670)
  0.7201192     it           0 (2.866291808546691E-002,-9.284099552998260E-002)
  0.7201192     it           0 (-0.279475538700655,1.20884526130722)
  0.7735716     it           0 (-0.239902155126804,1.03643874316136)
  0.7735716     it           0 (0.310646342979224,-1.30447784316865)
  0.8930950     it           0 (0.750211576882426,-0.182638579058603)
  0.8930950     it           0 (0.840464570177817,-0.192572793188298)
  0.9465475     it           0 (-1.16356155066784,-0.178500140011408)
  0.9465475     it           0 (-1.68899429869670,-0.169342245998896)
   1.000000     it           0 (8.898959839145913E-002,0.124639775207985)
 
  0.0000000E+00 it           0 (-0.254994140888322,-0.113648179836577)
  5.3452484E-02 it           0 (-0.254994140888322,-0.113648179836577)
  5.3452484E-02 it           0 (-0.254994140888322,-0.113648179836577)
  0.1729759     it           0 (0.159304576550829,-0.589379213415642)
  0.1729759     it           0 (-6.987958725732796E-002,-1.63560773159761)
  0.2264284     it           0 (-0.180814579347172,-2.57189814481549)
  0.2264284     it           0 (-0.239587136194230,-0.702092870106407)
  0.2798809     it           0 (-0.235452071385344,-0.703960275619593)
  0.2798809     it           0 (-0.748536761449224,0.187491493277979)
  0.4402383     it           0 (-0.238259638066450,0.528215126697969)
  0.4402383     it           0 (0.611903180551863,-0.742380218598139)
  0.4936908     it           0 (-8.356175129326984E-003,0.331884804688734)
  0.4936908     it           0 (0.128432035399175,0.475679863422591)
  0.5471433     it           0 (-0.270945353064968,-0.744382460484606)
  0.5471433     it           0 (-0.213929168547685,-0.665051933738937)
  0.6666667     it           0 (0.433577803795239,0.612308995697759)
  0.6666667     it           0 (0.438545187763266,0.607725066414636)
  0.7201192     it           0 (0.172743521484426,0.232121667110156)
  0.7201192     it           0 (-3.062446392327555E-002,-0.776343684691349)
  0.7735716     it           0 (-0.141589273383637,0.547762446810864)
  0.7735716     it           0 (0.166145221891709,-0.352135117251674)
  0.8930950     it           0 (0.180083558650851,-9.736191748935757E-002)
  0.8930950     it           0 (0.221570040297431,-9.497721002315818E-002)
  0.9465475     it           0 (0.751196886707010,-9.801934377678029E-002)
  0.9465475     it           0 (-0.872385749846446,8.554387893591083E-003)
   1.000000     it           0 (-2.24853102660050,-0.313911861647215)
 
  0.0000000E+00 it           0 (0.442273785132504,-6.443972197333976E-015)
  5.3452484E-02 it           0 (0.442273785132504,-6.443972197333976E-015)
  5.3452484E-02 it           0 (0.442273785132504,-6.443972197333976E-015)
  0.1729759     it           0 (-1.95412897557648,-7.341484723906541E-015)
  0.1729759     it           0 (0.138051227207604,1.854784897752584E-015)
  0.2264284     it           0 (-1.16055971330876,5.660250762854475E-015)
  0.2264284     it           0 (0.414821727230363,7.925641355946675E-015)
  0.2798809     it           0 (0.413962476303924,-4.320939970896812E-014)
  0.2798809     it           0 (0.339821892310199,-1.631115910872056E-014)
  0.4402383     it           0 (-0.714610074660129,-1.626199863416620E-014)
  0.4402383     it           0 (-0.147493156786835,-2.946256743139543E-014)
  0.4936908     it           0 (0.754583985625987,-1.396782593156792E-014)
  0.4936908     it           0 (0.754821610760067,-7.511816586874505E-017)
  0.5471433     it           0 (-0.277651139030188,-6.923532989726980E-016)
  0.5471433     it           0 (0.685253436501758,1.301472568483848E-016)
  0.6666667     it           0 (0.560249538588857,1.508534036244722E-014)
  0.6666667     it           0 (0.559595509714943,2.016246079452030E-014)
  0.7201192     it           0 (0.435056027432836,-5.928885944727736E-015)
  0.7201192     it           0 (0.524305062772855,6.797916266886848E-016)
  0.7735716     it           0 (-0.325247971553274,8.197495607571186E-016)
  0.7735716     it           0 (0.575810665918614,8.297790732103905E-015)
  0.8930950     it           0 (0.176222418817455,-2.331177534545756E-015)
  0.8930950     it           0 (0.162532566431993,-1.605316921706995E-015)
  0.9465475     it           0 (0.868057879531459,2.403004406452203E-015)
  0.9465475     it           0 (-1.49806516337551,9.414169095831143E-015)
   1.000000     it           0 (-0.168020955690561,-8.789025544596705E-015)
 
  0.0000000E+00 it           0 (0.327943441350028,-4.656528308676709E-003)
  5.3452484E-02 it           0 (0.327943441350028,-4.656528308676709E-003)
  5.3452484E-02 it           0 (0.327943441350028,-4.656528308676709E-003)
  0.1729759     it           0 (0.471424706351451,5.997275519373686E-002)
  0.1729759     it           0 (-1.81706385576408,-5.302822456263651E-002)
  0.2264284     it           0 (0.400507269045713,-2.888575263598616E-002)
  0.2264284     it           0 (-1.50547785717816,-1.091550131410456E-002)
  0.2798809     it           0 (-1.50538437294144,-1.156089128462687E-002)
  0.2798809     it           0 (-1.58399935723492,-1.434452195303682E-002)
  0.4402383     it           0 (-1.00814692864130,-2.130095876524358E-002)
  0.4402383     it           0 (0.568081160991872,-3.377577257365242E-002)
  0.4936908     it           0 (-0.739585564030425,-1.806766286176767E-002)
  0.4936908     it           0 (1.40131421801460,1.282998917592214E-004)
  0.5471433     it           0 (6.690411853588596E-002,-1.681843587463152E-004)
  0.5471433     it           0 (-1.38611267513062,-3.221273110068053E-004)
  0.6666667     it           0 (0.754797297835161,-8.826321342964691E-002)
  0.6666667     it           0 (0.757186487853771,-8.672333771326733E-002)
  0.7201192     it           0 (0.963382619106595,-7.964666199572232E-002)
  0.7201192     it           0 (-2.06217473886222,9.678970574327397E-002)
  0.7735716     it           0 (1.63625722789369,-9.552638845767009E-002)
  0.7735716     it           0 (2.17085525891664,8.431999591975649E-002)
  0.8930950     it           0 (-1.00666860254674,-1.511296124234403E-004)
  0.8930950     it           0 (-1.00667490639590,-5.715051790269305E-004)
  0.9465475     it           0 (-0.169388865838300,8.868695433565878E-004)
  0.9465475     it           0 (3.785572947689259E-002,2.071054652563018E-003)
   1.000000     it           0 (-0.133879034311198,-1.791853610078759E-003)
 
  0.0000000E+00 it           0 (-0.318056694947684,0.000000000000000E+000)
  5.3452484E-02 it           0 (-0.318056694947684,0.000000000000000E+000)
  5.3452484E-02 it           0 (-0.318056694947684,0.000000000000000E+000)
  0.1729759     it           0 (-7.675017072789751E-002,0.000000000000000E+000)
  0.1729759     it           0 (-0.153206600547500,0.000000000000000E+000)
  0.2264284     it           0 (-1.44247196776891,0.000000000000000E+000)
  0.2264284     it           0 (-3.508011185429463E-002,0.000000000000000E+000)
  0.2798809     it           0 (-3.593936278074372E-002,0.000000000000000E+000)
  0.2798809     it           0 (-9.241489964174926E-002,0.000000000000000E+000)
  0.4402383     it           0 (1.41254513318152,0.000000000000000E+000)
  0.4402383     it           0 (-1.48631209172427,0.000000000000000E+000)
  0.4936908     it           0 (-3.727577660861627E-002,0.000000000000000E+000)
  0.4936908     it           0 (-0.687765371863834,0.000000000000000E+000)
  0.5471433     it           0 (-1.70623052600390,0.000000000000000E+000)
  0.5471433     it           0 (-0.748317837908736,0.000000000000000E+000)
  0.6666667     it           0 (0.734576858597343,0.000000000000000E+000)
  0.6666667     it           0 (0.733922829723420,0.000000000000000E+000)
  0.7201192     it           0 (0.568819278836655,0.000000000000000E+000)
  0.7201192     it           0 (-1.41974379524442,0.000000000000000E+000)
  0.7735716     it           0 (1.383143462906365E-002,0.000000000000000E+000)
  0.7735716     it           0 (6.884805382176136E-002,0.000000000000000E+000)
  0.8930950     it           0 (-1.75784742493622,0.000000000000000E+000)
  0.8930950     it           0 (-1.75553768874910,0.000000000000000E+000)
  0.9465475     it           0 (-1.06601196422220,0.000000000000000E+000)
  0.9465475     it           0 (-0.197995095435437,0.000000000000000E+000)
   1.000000     it           0 (1.72051086195780,0.000000000000000E+000)
 
