 # excitonic state           1
 # exciton energy:   2.28143505117471     
 # number occupied states          14 (not valid for metallic systems)
 # Number of conduction states           1
 # Number of valence states           1
 # Number of kpoints         169
 # nocpk kx ky kz nc nv re_wf imag_wf
          14         1.5431         1.2473         0.0000          15          14    -0.3256E-03     0.1165E-03
          14         1.5431         1.4254         0.0000          15          14     0.5383E-03     0.9414E-04
          14         1.5431         1.6036         0.0000          15          14     0.2110E-02     0.2088E-02
          14         1.5431         1.7818         0.0000          15          14     0.6173E-02     0.1854E-02
          14         1.5431         1.9600         0.0000          15          14    -0.1554E-01     0.3409E-02
          14         1.5431         2.1382         0.0000          15          14    -0.2674E-03    -0.2651E-02
          14         1.5431         2.3163         0.0000          15          14    -0.2831E-02    -0.5457E-02
          14         1.5431         2.4945         0.0000          15          14    -0.2353E-02     0.1446E-02
          14         1.5431         2.6727         0.0000          15          14     0.1500E-01     0.7713E-02
          14         1.5431         2.8509         0.0000          15          14     0.6591E-02     0.2541E-02
          14         1.5431         3.0291         0.0000          15          14    -0.8598E-04    -0.3327E-02
          14         1.6974         0.9800         0.0000          15          14    -0.2235E-03    -0.8969E-05
          14         1.6974         1.1582         0.0000          15          14    -0.1141E-04     0.6160E-05
          14         1.6974         1.3363         0.0000          15          14     0.4230E-03    -0.1469E-03
          14         1.6974         1.5145         0.0000          15          14     0.1668E-03     0.2026E-02
          14         1.6974         1.6927         0.0000          15          14    -0.3478E-02    -0.1832E-02
          14         1.6974         1.8709         0.0000          15          14     0.6617E-02     0.8995E-03
          14         1.6974         2.0491         0.0000          15          14    -0.9242E-02    -0.7341E-02
          14         1.6974         2.2272         0.0000          15          14     0.6514E-03     0.1210E-02
          14         1.6974         2.4054         0.0000          15          14     0.9653E-03    -0.1006E-02
          14         1.6974         2.5836         0.0000          15          14     0.9182E-02    -0.8099E-02
          14         1.6974         2.7618         0.0000          15          14    -0.7041E-02    -0.5737E-03
          14         1.6974         2.9400         0.0000          15          14     0.3968E-02    -0.1887E-02
          14         1.6974         3.1181         0.0000          15          14    -0.2220E-02    -0.1145E-02
          14         1.8517         1.0691         0.0000          15          14     0.5520E-05    -0.1760E-04
          14         1.8517         1.2473         0.0000          15          14    -0.3499E-04     0.9506E-05
          14         1.8517         1.4254         0.0000          15          14    -0.4500E-04    -0.1386E-04
          14         1.8517         1.6036         0.0000          15          14    -0.3792E-03    -0.2152E-02
          14         1.8517         1.7818         0.0000          15          14     0.6795E-03    -0.3250E-02
          14         1.8517         1.9600         0.0000          15          14    -0.3883E-02    -0.6330E-03
          14         1.8517         2.1382         0.0000          15          14     0.1897E-03     0.3282E-03
          14         1.8517         2.3163         0.0000          15          14     0.3200E-03     0.3725E-03
          14         1.8517         2.4945         0.0000          15          14     0.1175E-03    -0.3636E-03
          14         1.8517         2.6727         0.0000          15          14     0.3565E-02    -0.5496E-03
          14         1.8517         2.8509         0.0000          15          14    -0.2296E-02    -0.2414E-02
          14         1.8517         3.0291         0.0000          15          14     0.2096E-02     0.1365E-02
          14         1.8517         3.2072         0.0000          15          14    -0.4827E-04     0.0000E+00
